id,labels
http://dblp.l3s.de/d2r/resource/publications/conf/isn/1998,ubiquitous telecom services technology networks intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/itc/2003,test bottlenecks interface breaking
http://dblp.l3s.de/d2r/resource/publications/conf/isn/1997,competition services technology networks intelligence cooperative
http://dblp.l3s.de/d2r/resource/publications/conf/huc/2010ap,ubicomp ubiquitous computing adjunct
http://dblp.l3s.de/d2r/resource/publications/conf/ac/2003dc,computing directions distributed position
http://dblp.l3s.de/d2r/resource/publications/conf/accv/2016-w1,vision computer
http://dblp.l3s.de/d2r/resource/publications/conf/accv/2016-w2,vision computer
http://dblp.l3s.de/d2r/resource/publications/conf/icmla/2013-2,volume machine learning
http://dblp.l3s.de/d2r/resource/publications/conf/accv/2016-w3,vision computer
http://dblp.l3s.de/d2r/resource/publications/conf/icmla/2013-1,volume machine learning
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2011,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2010,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/re/2008relaw,requirements law engineering
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2013,systems information engineering
http://dblp.l3s.de/d2r/resource/journals/iet-cps,systems cyper-physics theory
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2012,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2015,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2014,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2016,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/ppam/2009-1,parallel mathematics processing
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2009,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/aswc/2012,semantic joint technology
http://dblp.l3s.de/d2r/resource/publications/conf/aswc/2011,semantic joint web technology
http://dblp.l3s.de/d2r/resource/publications/conf/ppam/2009-2,parallel mathematics processing
http://dblp.l3s.de/d2r/resource/publications/conf/elpub/1999,chain redefining ways electronic voices information publishing
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2000,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2002,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2001,systems information engineering interlaken
http://dblp.l3s.de/d2r/resource/publications/conf/dexa/2015-2,database expert systems
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2004,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/dexa/2015-1,database expert systems
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2003,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2006,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/elpub/1998,society central information
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2005,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2008,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/caise/2007,systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/ifip5-10/1993,interfaces industrial systems production working engineering
http://dblp.l3s.de/d2r/resource/publications/conf/kelsi/2004,exploration science informatics life knowledge
http://dblp.l3s.de/d2r/resource/publications/conf/ifip5-10/1991,computer modeling working graphics
http://dblp.l3s.de/d2r/resource/conferences/icai,artificial intelligence
http://dblp.l3s.de/d2r/resource/publications/series/faia/2009-196,memory computational intelligence bioengineering
http://dblp.l3s.de/d2r/resource/publications/conf/mhci/2003w,ubiquitous access mobile invited information
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2009,working engineering reverse
http://dblp.l3s.de/d2r/resource/publications/conf/vtc/2014s,spring vehicular technology
http://dblp.l3s.de/d2r/resource/publications/conf/isipers/2012,personalization search integration information
http://dblp.l3s.de/d2r/resource/publications/conf/ismm/2000,image morphology processing signal mathematical
http://dblp.l3s.de/d2r/resource/journals/datascience,data science
http://dblp.l3s.de/d2r/resource/publications/conf/isipers/2013,personalization search integration information
http://dblp.l3s.de/d2r/resource/conferences/iccs,graphs supplement conceptual
http://dblp.l3s.de/d2r/resource/publications/conf/isipers/2014,personalization search integration information
http://dblp.l3s.de/d2r/resource/publications/conf/isipers/2015,forks personalization search integration information grand
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2000,working engineering reverse
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2006,working engineering reverse
http://dblp.l3s.de/d2r/resource/conferences/bnt,technologies broadband networking
http://dblp.l3s.de/d2r/resource/publications/conf/vtc/2015f,vehicular technology
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2005,working engineering reverse
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2008,working engineering reverse
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2007,working engineering reverse
http://dblp.l3s.de/d2r/resource/conferences/tcci,collective computational intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2002,working engineering reverse
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2001,working engineering reverse
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2004,working engineering reverse
http://dblp.l3s.de/d2r/resource/conferences/icde,sessions demo
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2003,working engineering reverse
http://dblp.l3s.de/d2r/resource/publications/conf/icaisc/2016-1,artificial computing intelligence soft
http://dblp.l3s.de/d2r/resource/publications/conf/icaisc/2016-2,artificial computing intelligence soft
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/2008dbtest,database systems testing dbtest
http://dblp.l3s.de/d2r/resource/publications/conf/icsoft/2014ea,software engineering
http://dblp.l3s.de/d2r/resource/publications/conf/lpar/2010d,artificial reasoning logic programming intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/vtc/2015s,spring vehicular technology
http://dblp.l3s.de/d2r/resource/publications/conf/aswc/2009,semantic web
http://dblp.l3s.de/d2r/resource/publications/conf/aswc/2008,semantic web
http://dblp.l3s.de/d2r/resource/conferences/icbo,biocreative
http://dblp.l3s.de/d2r/resource/publications/conf/ismm/2011,image morphology processing signal mathematical
http://dblp.l3s.de/d2r/resource/conferences/iccS,science computational
http://dblp.l3s.de/d2r/resource/publications/conf/ismm/2013,image morphology processing signal mathematical
http://dblp.l3s.de/d2r/resource/publications/conf/ismm/2005,morphology mathematical
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2011,working engineering reverse
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2010,working engineering reverse
http://dblp.l3s.de/d2r/resource/publications/conf/ismm/2009,image morphology application processing signal mathematical
http://dblp.l3s.de/d2r/resource/publications/conf/vtc/2016s,spring vehicular technology
http://dblp.l3s.de/d2r/resource/publications/conf/aswc/2006,semantic web
http://dblp.l3s.de/d2r/resource/journals/infsof,software information technology
http://dblp.l3s.de/d2r/resource/conferences/iccl,languages internet programming
http://dblp.l3s.de/d2r/resource/publications/conf/vtc/2016f,vehicular technology
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2017,software reengineering evolution analysis
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2016,volume software reengineering evolution analysis
http://dblp.l3s.de/d2r/resource/publications/conf/sirs/2014,systems recognition processing signal intelligent
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2013,working engineering reverse
http://dblp.l3s.de/d2r/resource/publications/conf/sirs/2015,systems recognition processing signal intelligent
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2012,working engineering reverse
http://dblp.l3s.de/d2r/resource/publications/conf/wcre/2015,software reengineering evolution analysis
http://dblp.l3s.de/d2r/resource/publications/conf/dsn/2015w,systems dependable networks
http://dblp.l3s.de/d2r/resource/publications/conf/msv/2009,visualization modeling simulation methods
http://dblp.l3s.de/d2r/resource/publications/conf/msv/2008,visualization modeling simulation methods
http://dblp.l3s.de/d2r/resource/publications/conf/msv/2007,visualization modeling simulation methods
http://dblp.l3s.de/d2r/resource/publications/conf/msv/2006,visualization modeling simulation methods
http://dblp.l3s.de/d2r/resource/publications/conf/msv/2005,visualization modeling simulation methods
http://dblp.l3s.de/d2r/resource/publications/conf/msv/2004,visualization computer modeling mathematics simulation methods science algorithmic
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2004,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/forms/2010,formal automation systems methods safety railway automotive
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2003,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2006,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2005,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2008,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2007,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2009,security information cryptology
http://dblp.l3s.de/d2r/resource/conferences/csreaSAM,security management
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2000,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/wcnc/1999,wireless networking
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2002,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2001,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/mm/2015crowdmm,multimedia crowdsourcing crowdmm
http://dblp.l3s.de/d2r/resource/publications/conf/msv/2010,visualization modeling simulation methods
http://dblp.l3s.de/d2r/resource/publications/conf/sips/2011,systems processing signal
http://dblp.l3s.de/d2r/resource/publications/conf/saci/2009,informatics computational intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/interspeech/2008sapa,audition statistical perceptual tutorial
http://dblp.l3s.de/d2r/resource/publications/conf/sips/2013,systems processing signal
http://dblp.l3s.de/d2r/resource/publications/conf/saci/2007,informatics computational intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/sips/2012,systems processing signal
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2015,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/sips/2015,systems processing signal
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2014,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/sips/2014,systems processing signal
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2016,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/sips/2016,systems processing signal
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2011,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2010,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2013,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/dsn/2013w,systems dependable networks
http://dblp.l3s.de/d2r/resource/publications/conf/icisc/2012,security information cryptology
http://dblp.l3s.de/d2r/resource/publications/conf/saci/2015,informatics computational intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/saci/2016,informatics computational intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/saci/2013,informatics computational intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/saci/2014,informatics computational intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/saci/2011,informatics computational intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/icatech/2009,technologies automation information communication
http://dblp.l3s.de/d2r/resource/publications/conf/saci/2012,informatics computational intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/sips/2006,systems processing signal
http://dblp.l3s.de/d2r/resource/publications/conf/icatech/2011,technologies automation information communication
http://dblp.l3s.de/d2r/resource/publications/conf/sips/2008,systems metro processing signal
http://dblp.l3s.de/d2r/resource/publications/conf/sips/2007,systems processing signal
http://dblp.l3s.de/d2r/resource/publications/conf/sips/2009,systems processing signal
http://dblp.l3s.de/d2r/resource/publications/conf/icatech/2013,technologies automation information communication
http://dblp.l3s.de/d2r/resource/publications/conf/dsn/2012w,systems dependable networks
http://dblp.l3s.de/d2r/resource/publications/conf/icatech/2015,technologies automation information communication
http://dblp.l3s.de/d2r/resource/publications/conf/iceis/2008-2,volume tenth systems enterprise information
http://dblp.l3s.de/d2r/resource/publications/conf/iceis/2008-5,volume tenth systems enterprise information
http://dblp.l3s.de/d2r/resource/publications/conf/iceis/2008-4,volume tenth systems enterprise information
http://dblp.l3s.de/d2r/resource/publications/conf/iceis/2008-1,volume tenth systems enterprise information
http://dblp.l3s.de/d2r/resource/publications/conf/esws/2010sfsw,scripting semantic development web
http://dblp.l3s.de/d2r/resource/publications/conf/hpdc/2014dict,computing data distributed
http://dblp.l3s.de/d2r/resource/publications/conf/dsn/2011w,systems dependable networks
http://dblp.l3s.de/d2r/resource/publications/conf/lsr/2016,love sex robots
http://dblp.l3s.de/d2r/resource/publications/conf/ecir/2016mlm,multilinguality modeling retrieval cross located learning information mining
http://dblp.l3s.de/d2r/resource/publications/conf/global/2003,computing security languages environments systems global analysis programming
http://dblp.l3s.de/d2r/resource/publications/conf/dsn/2010w,systems dependable networks
http://dblp.l3s.de/d2r/resource/publications/conf/unet/2015,ubiquitous networking unet
http://dblp.l3s.de/d2r/resource/publications/conf/unet/2016,ubiquitous networking unet
http://dblp.l3s.de/d2r/resource/publications/conf/pepm/1991,evaluation semantics-based program partial manipulation
http://dblp.l3s.de/d2r/resource/publications/conf/pepm/1992,evaluation semantics-based program partial manipulation
http://dblp.l3s.de/d2r/resource/publications/conf/semweb/2016ursw,semantic web reasoning located uncertainty
http://dblp.l3s.de/d2r/resource/publications/conf/vlsid/1999,design
http://dblp.l3s.de/d2r/resource/publications/conf/pepm/1995,evaluation semantics-based program partial manipulation
http://dblp.l3s.de/d2r/resource/publications/conf/vlsid/1997,design
http://dblp.l3s.de/d2r/resource/publications/conf/esws/2008semma,semantic metadata management web semma
http://dblp.l3s.de/d2r/resource/publications/conf/pepm/1993,evaluation semantics-based program partial manipulation
http://dblp.l3s.de/d2r/resource/publications/conf/vlsid/1998,design
http://dblp.l3s.de/d2r/resource/publications/conf/pepm/1994,evaluation technical semantics-based report program partial manipulation
http://dblp.l3s.de/d2r/resource/publications/conf/vlsid/1995,design
http://dblp.l3s.de/d2r/resource/publications/conf/pepm/1999,evaluation technical semantics-based program partial manipulation
http://dblp.l3s.de/d2r/resource/publications/conf/vlsid/1996,design
http://dblp.l3s.de/d2r/resource/publications/conf/dexa/2011-2,database expert systems
http://dblp.l3s.de/d2r/resource/publications/conf/vlsid/1993,design
http://dblp.l3s.de/d2r/resource/publications/conf/pepm/1997,evaluation semantics-based program partial manipulation
http://dblp.l3s.de/d2r/resource/publications/conf/dexa/2011-1,database expert systems
http://dblp.l3s.de/d2r/resource/publications/conf/vlsid/1994,design
http://dblp.l3s.de/d2r/resource/publications/conf/pepm/1998,evaluation school partial theory
http://dblp.l3s.de/d2r/resource/journals/siamnum,numerical analysis
http://dblp.l3s.de/d2r/resource/publications/conf/vaam/2014,analytics audience video measurement
http://dblp.l3s.de/d2r/resource/publications/conf/ceig/2008,computer graphics
http://dblp.l3s.de/d2r/resource/publications/conf/ceig/2009,computer graphics
http://dblp.l3s.de/d2r/resource/publications/conf/vaam/2016,analytics face audience expression recognition video measurement facial
http://dblp.l3s.de/d2r/resource/publications/conf/apn/2014pnse,system software application nets design located engineering theory petri concurrency
http://dblp.l3s.de/d2r/resource/publications/conf/mssp/2010,social mobile invited processing signal
http://dblp.l3s.de/d2r/resource/publications/conf/iwpec/2006,parameterized exact computation
http://dblp.l3s.de/d2r/resource/publications/conf/iwpec/2004,parameterized exact computation
http://dblp.l3s.de/d2r/resource/publications/conf/iwpec/2009,parameterized exact computation
http://dblp.l3s.de/d2r/resource/publications/conf/iwpec/2008,parameterized exact computation
http://dblp.l3s.de/d2r/resource/publications/conf/vlsid/1992,design
http://dblp.l3s.de/d2r/resource/conferences/mobiarch,mobiarch mobicom
http://dblp.l3s.de/d2r/resource/publications/conf/kdd/2011bio,tenth data bioinformatics mining
http://dblp.l3s.de/d2r/resource/conferences/cyconus,cycon
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2010,automated joint reasoning
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2011,automated deduction
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2014,automated joint reasoning logic
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2015,automated deduction
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2012,automated joint reasoning
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2013,automated deduction placid lake
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2016,automated joint reasoning
http://dblp.l3s.de/d2r/resource/publications/conf/iccg/1993,visualization computer design graphics
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/2001robagents,plan-based control robotic agents
http://dblp.l3s.de/d2r/resource/publications/conf/csonet/2015,social networks computational
http://dblp.l3s.de/d2r/resource/publications/conf/siggraph/2016talks,special computer interest techniques talks interactive graphics
http://dblp.l3s.de/d2r/resource/publications/conf/csonet/2016,social networks computational
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/1994umwelti,integration
http://dblp.l3s.de/d2r/resource/conferences/financecom,financecom
http://dblp.l3s.de/d2r/resource/publications/conf/mam/2015,appearance modeling material acquisition
http://dblp.l3s.de/d2r/resource/publications/conf/mam/2014,appearance modeling material acquisition
http://dblp.l3s.de/d2r/resource/publications/conf/mam/2013,appearance modeling material acquisition
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2000,automated deduction
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2003,automated deduction
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2004,automated joint reasoning
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2001,automated joint reasoning
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2002,automated deduction
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2007,automated deduction
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1984,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2008,automated joint reasoning
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1985,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2005,automated deduction
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1982,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/nds/2015,systems real multidimensional
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2006,automated joint reasoning
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1983,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1988,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1989,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2009,automated deduction
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1986,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1987,computing distributed
http://dblp.l3s.de/d2r/resource/publications/journals/corr/GallagherR16,synthesis horn clauses verification
http://dblp.l3s.de/d2r/resource/publications/conf/cade/2012atx,generation automated joint theory invariant
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/2015danac,cloud data
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1991,computing tenth distributed
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1992,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1990,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1995,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1996,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1993,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1994,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1999,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1997,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/podc/1998,computing distributed
http://dblp.l3s.de/d2r/resource/publications/conf/wise/2013-1,web systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/wise/2013-2,web systems information engineering
http://dblp.l3s.de/d2r/resource/publications/conf/mm/2016avec,emotion visual audio
http://dblp.l3s.de/d2r/resource/publications/conf/ttcs/2015,computer theoretical science
http://dblp.l3s.de/d2r/resource/collections/el/ceri83,data design tools methodology
http://dblp.l3s.de/d2r/resource/publications/conf/iccp/2011,photography computational
http://dblp.l3s.de/d2r/resource/publications/conf/sigir/2014erd,recognition disambiguation entity
http://dblp.l3s.de/d2r/resource/publications/conf/ngits/1997,next generation technologies systems neve information
http://dblp.l3s.de/d2r/resource/publications/conf/ngits/1999,next generation technologies systems information
http://dblp.l3s.de/d2r/resource/publications/conf/ngits/1993,next generation technologies systems information technion
http://dblp.l3s.de/d2r/resource/publications/conf/ngits/1995,next generation technologies systems information
http://dblp.l3s.de/d2r/resource/publications/conf/dev/2013-4,computing development
http://dblp.l3s.de/d2r/resource/publications/conf/msan/2005,multimedia access services networks
http://dblp.l3s.de/d2r/resource/publications/conf/lid/2011,databases logic
http://dblp.l3s.de/d2r/resource/publications/conf/iccp/2016,photography evanston computational
http://dblp.l3s.de/d2r/resource/publications/conf/iccp/2014,photography computational
http://dblp.l3s.de/d2r/resource/publications/conf/iccp/2015,photography computational
http://dblp.l3s.de/d2r/resource/publications/conf/iccp/2012,photography computational
http://dblp.l3s.de/d2r/resource/publications/conf/iccp/2013,photography computational
http://dblp.l3s.de/d2r/resource/publications/conf/cnis/2006,security information communication network
http://dblp.l3s.de/d2r/resource/publications/conf/mobis/2010,management
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2005,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2004,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2003,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2002,affiliated
http://dblp.l3s.de/d2r/resource/conferences/symbiotic,symbiotic
http://dblp.l3s.de/d2r/resource/publications/conf/proms/2001,multimedia systems protocols
http://dblp.l3s.de/d2r/resource/publications/journals/corr/CervesatoS15,focusing
http://dblp.l3s.de/d2r/resource/journals/taasm,technical strategic management analysis
http://dblp.l3s.de/d2r/resource/publications/conf/re/2012relaw,requirements law engineering
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2012,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2011,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2010,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2016,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2015,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2014,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2013,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2009,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2008,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2007,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ppdp/2006,declarative programming
http://dblp.l3s.de/d2r/resource/publications/conf/ir/1991,retrieval information
http://dblp.l3s.de/d2r/resource/publications/conf/ais2/2011,systems autonomous intelligent
http://dblp.l3s.de/d2r/resource/publications/conf/ais2/2010,systems autonomous intelligent varzim
http://dblp.l3s.de/d2r/resource/publications/conf/icse/2011seams,adaptive self-managing software systems engineering
http://dblp.l3s.de/d2r/resource/publications/conf/dhlu/2013,digital special humanities sources focus reading historical age
http://dblp.l3s.de/d2r/resource/publications/conf/icsoft/2010-1,technologies volume software data
http://dblp.l3s.de/d2r/resource/publications/conf/icsoft/2010-2,technologies volume software data
http://dblp.l3s.de/d2r/resource/publications/conf/dsn/2016w,systems dependable networks
http://dblp.l3s.de/d2r/resource/conferences/aussois,optimization combinatorial
http://dblp.l3s.de/d2r/resource/publications/conf/ais2/2012,systems autonomous intelligent
http://dblp.l3s.de/d2r/resource/publications/conf/mobis/2008,management compliance
http://dblp.l3s.de/d2r/resource/publications/conf/ir/1993,retrieval information
http://dblp.l3s.de/d2r/resource/publications/conf/nostradamus/2012,nostradamus modeling modern systems methods prediction analysis nonlinear
http://dblp.l3s.de/d2r/resource/collections/igi/Taniar10,technologies strategic data utilizing mining warehousing
http://dblp.l3s.de/d2r/resource/conferences/pairing,pairing
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2016,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2015,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/iwrt/2010,conjunction technology-concepts
http://dblp.l3s.de/d2r/resource/publications/conf/ecoop/2015ftfjp,formal techniques java-like programs
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2014,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2013,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2012,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2011,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2010,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2009,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2008,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2007,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2006,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2005,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/ircdl/2009nlp,technologies digital nlp libraries language
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2004,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/otm/2004,move agia systems internet meaningful
http://dblp.l3s.de/d2r/resource/publications/conf/wcnc/2016w,wireless networking
http://dblp.l3s.de/d2r/resource/publications/conf/dasfaa/2017-1,database systems
http://dblp.l3s.de/d2r/resource/publications/conf/dasfaa/2017-2,database systems
http://dblp.l3s.de/d2r/resource/publications/conf/otm/2003,move systems internet meaningful
http://dblp.l3s.de/d2r/resource/conferences/extreme,markup languages extreme
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/1995soscsi,social science microsimulation
http://dblp.l3s.de/d2r/resource/publications/conf/gcse/1999,generative software engineering component-based
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2002,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/ectel/2013artel,enhanced scaling conjunction awareness reflection technology-enhanced learning technology up sustained
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2001,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/icpads/2000,parallel systems distributed
http://dblp.l3s.de/d2r/resource/publications/conf/icse/2013twinpeaks,requirements twin architecture
http://dblp.l3s.de/d2r/resource/publications/conf/dagstuhl/2010ae,gap engineering bridging theory algorithm
http://dblp.l3s.de/d2r/resource/publications/conf/models/2008twomd,weaving driven model engineering transforming ontologies
http://dblp.l3s.de/d2r/resource/publications/conf/iclp/2015tc,technical logic programming
http://dblp.l3s.de/d2r/resource/publications/conf/otm/2015,move systems coopis internet meaningful
http://dblp.l3s.de/d2r/resource/publications/conf/otm/2016,move systems coopis internet meaningful
http://dblp.l3s.de/d2r/resource/publications/conf/cidm/2007,data series part mining computational intelligence
http://dblp.l3s.de/d2r/resource/publications/conf/csfw/2016,computer security foundations
http://dblp.l3s.de/d2r/resource/publications/conf/otm/2013,cloud move doa-trusted systems coopis internet meaningful
http://dblp.l3s.de/d2r/resource/publications/conf/csfw/2015,computer security foundations
http://dblp.l3s.de/d2r/resource/publications/conf/otm/2014,move systems coopis internet meaningful
http://dblp.l3s.de/d2r/resource/publications/conf/csfw/2014,computer security foundations
http://dblp.l3s.de/d2r/resource/publications/conf/iconference/2011,integrity intrepidity inspiration
http://dblp.l3s.de/d2r/resource/publications/conf/csfw/2013,computer security foundations
